"","Asteraceae.lig.","Asteraceae.tub.","Dodonaea.T.mau.167","Dodonaea.T.mau.128","Erica.T.mau.141","Ericales","Trochetia.T.mau.146","Trochetia.T.mau.174","Poaceae","Laurembergia.tetranda.type","Cyperaceae","Nymphoides.indica.type","Onagraceae","Pandanus.T.mau.131","Pandanus","Acalypha","Allophylus.T.mau.90","Aphloia.theiformis.type","Araliaceae.type","Bakerella.type.T.mau.169","Psiloxylon.mauritiana","Clematis.mauritiana.type","Dracaena.type","Eugenia","Labourdonnaisia.type.T.mau.98","Molinaea.T.mau.136","Myrtaceae.undif.","Nuxia.verticillata","Olea.type.T.mau.153","Pilea.Ficus.undif.","Polyscias.type..Araliaceae.","Rorippa.insularis.type","Sapotaceae","Syzygium","Tambourissa.purpurea.type..T.mau.101b.","Urticaceae.Moraceae.undif.","Weinmannia","Securinega.type..T.mau.8.","Alchornea.type","Artemisia.afra.type..T.mau.142.","Cycadaceae.type","Hydrocotyle.type..T.mau.135.","Podocarpus.type","Apiaceae.type","Solanaceae.type","Camellia.sinensis.type","Cordia.type","Euphorbiaceae.T.mau.112b","Euphorbiaceae.T.mau.172","Euphorbiaceae.T.mau.88.","Fabaceae","Melastomataceae","Plantago","Psidium.cattleianum","Rubiaceae.type.T.mau.121","Rubiaceae.type.T.mau.164","Rubiaceae.type.T.mau.67","Rubiaceae.type.T.mau.70","Arecaceae.type.T.mau.127","Arecaceae.type.T.mau.137","Arecaceae.type.T.mau.139","Arecaceae.tetrade.type.T.mau.2","cf..T.mau.87","not.Thalictrum.type","T.mau.100","T.mau.103","T.mau.115","T.mau.116..Proteaceae..","T.mau.12","T.mau.129b","T.mau.130","T.mau.132b","T.mau.138..Solanaceae..","T.mau.140","T.mau.143..Monimiaceae..","T.mau.143b","T.mau.147","T.mau.148","T.mau.150","T.mau.151","T.mau.151b","T.mau.152","T.mau.154","T.mau.157","T.mau.158..Oenothera..","T.mau.162","T.mau.165","T.mau.166..Solanaceae..","T.mau.168","T.mau.171","T.mau.175","T.mau.175a","T.mau.175b","T.mau.177","T.mau.178","T.mau.179","T.mau.18","T.mau.180","T.mau.181","T.mau.182","T.mau.185","T.mau.188","T.mau.189","T.mau.19","T.mau.190","T.mau.191","T.mau.202","T.mau.20b","T.mau.213","T.mau.28","T.mau.35b","T.mau.37","T.mau.43","T.mau.48","T.mau.51","T.mau.52","T.mau.57","T.mau.58","T.mau.59","T.mau.65","T.mau.75","T.mau.84","T.mau.87","T.mau.99","Cyathea","Lycopodium","Monolete.clavate.","Monolete.echinate.","Monolete.psilate.","Monolete.verrucate.","Pteris","T.mau.124.Trilete.verrucate.","T.mau.125.Trilete..large","T.mau.145.Trilete.echinate.","T.mau.161.Trilete.","T.mau.170","T.mau.184.Trilete.","T.mau.34.Trilete.reticulate.","T.mau.53.Trilete.echinate..","T.mau.54a","T.mau.54b","T.mau.54c.","T.mau.56.Trilete.","T.mau.64.Trilete.foveolate.","T.mau.93.Trilete.","Cal_yrs_BP","min","max"
"6476",0,0,0,0,0,0,0,0,0,0,0.0252252252252252,0,0,0.00900900900900901,0.491891891891892,0,0.0018018018018018,0.0018018018018018,0,0,0,0,0.0702702702702703,0,0,0.0036036036036036,0,0.00900900900900901,0,0.0504504504504504,0,0,0.0324324324324324,0,0.0036036036036036,0.00540540540540541,0,0.027027027027027,0,0,0.0018018018018018,0,0,0,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396396396396396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036036036036036,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540540540540541,0.0126126126126126,0.0234234234234234,0,0.100900900900901,0.00540540540540541,0,0,0.0108108108108108,0,0,0,0,0,0,0.0036036036036036,0,0.00900900900900901,0,0,0,6429.5,NA,NA
"6530",0,0,0,0,0,0,0,0,0,0,0.0139442231075697,0,0,0.00796812749003984,0.50398406374502,0,0,0,0,0,0,0,0.0677290836653386,0,0,0.00199203187250996,0,0.00796812749003984,0,0.0557768924302789,0,0,0.0258964143426295,0,0,0.00199203187250996,0,0.0258964143426295,0.00199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458167330677291,0,0,0,0,0,0,0,0,0,0,0,0,0.00199203187250996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199203187250996,0,0,0.0677290836653386,0.0179282868525896,0.0239043824701195,0,0.109561752988048,0,0,0,0.0099601593625498,0,0,0,0,0,0,0,0,0.00597609561752988,0,0,0,6477,NA,NA
"6583",0,0,0,0.0018348623853211,0,0,0,0,0,0,0.0018348623853211,0,0,0.0146788990825688,0.445871559633028,0,0,0,0,0,0,0,0.0770642201834862,0.0036697247706422,0,0.0018348623853211,0,0.0055045871559633,0,0.121100917431193,0,0,0.0605504587155963,0,0,0.0036697247706422,0,0.0256880733944954,0,0,0,0,0,0,0,0,0,0.0018348623853211,0,0,0,0,0,0,0,0,0,0,0.0018348623853211,0,0,0.0348623853211009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036697247706422,0,0,0,0,0,0,0,0,0,0,0,0.0018348623853211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458715596330275,0.0018348623853211,0.0128440366972477,0,0.104587155963303,0.0018348623853211,0,0,0.0165137614678899,0,0,0,0,0,0,0,0.0018348623853211,0.0073394495412844,0,0,0,6525,NA,NA
"6638",0,0,0,0,0,0,0,0,0,0,0.0238611713665944,0,0,0.00216919739696312,0.433839479392625,0,0,0,0,0,0.00433839479392625,0,0.101952277657267,0.00433839479392625,0,0,0,0.00433839479392625,0.00433839479392625,0.06941431670282,0,0,0.052060737527115,0.00216919739696312,0,0.00433839479392625,0.00433839479392625,0.0260303687635575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433839479392625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216919739696312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433839479392625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477223427331887,0.00650759219088937,0.00867678958785249,0,0.0954446854663774,0.017353579175705,0,0,0.0151843817787419,0,0,0,0,0,0,0.00867678958785249,0,0.0130151843817787,0,0,0,6578,NA,NA
"6691",0,0,0,0,0,0,0,0,0,0,0.0131332082551595,0,0,0.0168855534709193,0.465290806754221,0,0.00375234521575985,0,0,0,0,0,0.0900562851782364,0.00375234521575985,0,0,0,0,0,0.0356472795497186,0,0,0.0412757973733583,0,0,0.00375234521575985,0.00187617260787992,0.00187617260787992,0,0,0.00187617260787992,0.00187617260787992,0,0,0,0,0,0.00375234521575985,0,0,0,0,0,0,0,0,0,0,0.00375234521575985,0,0,0.0375234521575985,0,0,0,0,0,0.00375234521575985,0,0.0150093808630394,0,0.00187617260787992,0.00375234521575985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619136960600375,0.0131332082551595,0.0187617260787993,0,0.133208255159475,0,0,0,0.00938086303939963,0,0,0,0,0,0,0,0,0.0131332082551595,0,0,0,6625,NA,NA
"6744",0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0.08125,0.3875,0,0,0,0,0,0,0,0.0895833333333333,0.00833333333333333,0,0,0,0,0.00416666666666667,0.158333333333333,0,0,0.0291666666666667,0,0,0.0125,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04375,0.00625,0.0166666666666667,0,0.0708333333333333,0.0104166666666667,0,0,0.0125,0,0,0,0,0,0,0.00208333333333333,0.00208333333333333,0.00833333333333333,0,0,0,6677.5,NA,NA
"6800",0,0,0,0,0,0,0,0,0,0,0.0101010101010101,0,0,0.0168350168350168,0.223905723905724,0,0,0,0,0,0,0,0.121212121212121,0,0,0,0,0.00168350168350168,0,0.069023569023569,0,0,0.0437710437710438,0,0.00168350168350168,0.00336700336700337,0.00505050505050505,0.0218855218855219,0.00336700336700337,0,0,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0.00168350168350168,0,0,0.141414141414141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168350168350168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336700336700337,0,0,0,0,0,0,0,0,0,0,0.0993265993265993,0.00673400673400673,0.0269360269360269,0,0.131313131313131,0.00168350168350168,0.00336700336700337,0,0.0420875420875421,0,0,0,0,0,0,0.00673400673400673,0.00168350168350168,0.00673400673400673,0,0,0,6730,NA,NA
"6854",0,0.00235294117647059,0,0,0,0,0,0,0,0,0.0188235294117647,0,0,0.00235294117647059,0.136470588235294,0,0,0,0,0,0,0,0.0705882352941176,0,0,0,0,0.00470588235294118,0,0.291764705882353,0,0,0.04,0,0.00470588235294118,0.00470588235294118,0.0117647058823529,0.04,0,0,0.00470588235294118,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0.152941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0.0705882352941176,0.00705882352941176,0.0376470588235294,0,0.0823529411764706,0.00235294117647059,0,0,0.00941176470588235,0,0,0,0,0,0,0,0,0,0,0,0,6776,NA,NA
"6908",0,0,0,0,0,0,0,0,0,0,0.0242537313432836,0,0,0.00373134328358209,0.21455223880597,0,0.00186567164179104,0,0,0,0,0,0.0634328358208955,0.00186567164179104,0,0,0,0.00373134328358209,0,0.220149253731343,0,0,0.0242537313432836,0,0.00186567164179104,0.0111940298507463,0.00373134328358209,0.0391791044776119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128731343283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373134328358209,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858208955223881,0.00932835820895522,0.0186567164179104,0,0.083955223880597,0.00373134328358209,0,0,0.041044776119403,0,0,0,0,0,0,0,0,0.00746268656716418,0,0.00186567164179104,0,6826.5,NA,NA
"6963",0,0,0,0.00535714285714286,0,0,0,0,0,0,0.0107142857142857,0,0,0.00892857142857143,0.367857142857143,0.00178571428571429,0,0,0,0,0,0,0.0910714285714286,0,0.00178571428571429,0,0,0.00357142857142857,0,0.114285714285714,0,0,0.0464285714285714,0.00357142857142857,0.00178571428571429,0.00178571428571429,0,0.0196428571428571,0,0,0,0,0,0,0,0,0,0.00357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357142857142857,0,0,0,0,0,0,0,0,0,0,0.0946428571428571,0.00535714285714286,0.0196428571428571,0,0.103571428571429,0.00892857142857143,0,0,0.0267857142857143,0,0,0,0,0,0,0.00357142857142857,0,0.0160714285714286,0,0,0,6882,NA,NA
"7017",0,0,0,0,0,0,0,0,0,0,0.00904159132007233,0,0,0.0054249547920434,0.383363471971067,0,0,0,0,0,0,0,0.122965641952984,0.00723327305605787,0,0,0,0,0,0.0795660036166365,0,0,0.0216998191681736,0.00180831826401447,0,0.00180831826401447,0.00180831826401447,0.0325497287522604,0.00361663652802893,0,0.00723327305605787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027124773960217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180831826401447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081374321880651,0.0180831826401447,0.0235081374321881,0,0.139240506329114,0.00904159132007233,0,0,0.0108499095840868,0,0,0,0,0,0,0,0,0.0108499095840868,0,0,0,6930,NA,NA
"7067",0,0,0,0.00196850393700787,0,0,0,0,0,0,0.00984251968503937,0,0,0.00393700787401575,0.547244094488189,0.00196850393700787,0,0,0,0,0.00196850393700787,0,0.0551181102362205,0.00196850393700787,0,0,0,0,0,0.0767716535433071,0,0,0.0196850393700787,0.00196850393700787,0,0.00590551181102362,0.00196850393700787,0.0216535433070866,0,0,0,0,0,0,0,0,0,0.00196850393700787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433070866141732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196850393700787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393700787401575,0,0,0,0.00196850393700787,0,0,0,0,0,0,0,0.00196850393700787,0,0,0.062992125984252,0.0118110236220472,0.00393700787401575,0,0.078740157480315,0.00393700787401575,0,0,0.0236220472440945,0,0,0,0,0,0,0.00196850393700787,0,0.00590551181102362,0,0,0,6974.5,NA,NA
"7117",0,0,0,0,0,0,0,0,0,0,0.00601202404809619,0,0,0.0120240480961924,0.559118236472946,0,0,0,0,0,0,0,0.0460921843687375,0.00200400801603206,0,0,0,0.00200400801603206,0,0.0781563126252505,0,0,0.0160320641282565,0.00200400801603206,0,0,0,0.0200400801603206,0,0,0.00200400801603206,0,0,0,0,0,0,0.00801603206412826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480961923847695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400801603206413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200400801603206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062124248496994,0.00801603206412826,0.0140280561122244,0,0.0761523046092184,0.00400801603206413,0.00200400801603206,0,0.0200400801603206,0,0,0,0,0,0,0,0,0.00400801603206413,0,0.00200400801603206,0,7028.5,NA,NA
"7167",0,0,0,0.0036036036036036,0,0,0,0,0,0,0.018018018018018,0,0,0.0108108108108108,0.423423423423423,0,0.00900900900900901,0,0,0,0,0.0018018018018018,0.0630630630630631,0.0036036036036036,0,0,0,0,0.0018018018018018,0.158558558558559,0,0,0.0288288288288288,0,0.0036036036036036,0.0108108108108108,0,0.0306306306306306,0,0,0,0.0018018018018018,0,0,0.0018018018018018,0,0,0.0018018018018018,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0.0216216216216216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846846846846847,0.00540540540540541,0.0108108108108108,0,0.0792792792792793,0.00540540540540541,0,0,0.0162162162162162,0,0,0,0,0,0,0,0,0,0,0,0,7088,NA,NA
"7216",0,0,0,0.00321027287319422,0,0,0,0,0,0,0.0176565008025682,0,0,0.00802568218298555,0.365971107544141,0,0.00160513643659711,0,0,0,0,0,0.0513643659711075,0.00481540930979133,0,0,0,0,0,0.171749598715891,0,0,0.0304975922953451,0.00802568218298555,0,0.00160513643659711,0.00642054574638844,0.0304975922953451,0.00160513643659711,0,0,0.00160513643659711,0,0,0,0,0,0.00160513643659711,0,0,0,0,0,0,0,0,0,0,0,0.00160513643659711,0,0.0337078651685393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160513643659711,0,0.00160513643659711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160513643659711,0,0,0,0,0,0,0,0,0,0,0.101123595505618,0.014446227929374,0.00642054574638844,0,0.102728731942215,0.00160513643659711,0,0,0.0256821829855538,0,0,0,0,0,0,0.00160513643659711,0,0,0,0,0,7150,NA,NA
"7267",0,0,0,0.00537634408602151,0,0,0,0,0,0,0.0197132616487455,0,0,0,0.184587813620072,0,0.003584229390681,0.0017921146953405,0,0,0.0017921146953405,0,0.0573476702508961,0.00537634408602151,0.0017921146953405,0,0,0.003584229390681,0,0.220430107526882,0,0,0.154121863799283,0.0017921146953405,0,0.00896057347670251,0.003584229390681,0.0161290322580645,0,0,0,0.003584229390681,0,0,0,0,0,0.0017921146953405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197132616487455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017921146953405,0,0.0017921146953405,0,0,0,0,0,0,0.0017921146953405,0,0,0,0,0,0,0.0017921146953405,0,0,0,0,0,0,0,0,0,0,0.0627240143369176,0.010752688172043,0.014336917562724,0.0017921146953405,0.139784946236559,0.00896057347670251,0,0,0.03584229390681,0,0,0,0,0,0,0,0,0.003584229390681,0,0,0,7236.5,NA,NA
"7317",0,0,0,0.0116279069767442,0,0,0,0,0,0,0.0199335548172757,0,0,0.0182724252491694,0.27906976744186,0,0.0132890365448505,0,0,0,0,0,0.0747508305647841,0.00996677740863787,0,0,0,0,0,0.167774086378738,0,0,0.0415282392026578,0.00332225913621262,0,0.00332225913621262,0,0.0116279069767442,0,0,0,0.00498338870431894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332225913621262,0,0.0199335548172757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119601328903654,0.0149501661129568,0.0199335548172757,0,0.146179401993355,0.00166112956810631,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,7291,NA,NA
"7376",0,0,0,0.0104529616724739,0,0,0,0,0.00174216027874564,0,0.029616724738676,0,0,0.0139372822299652,0.252613240418118,0,0.00348432055749129,0,0,0,0.00174216027874564,0,0.0975609756097561,0.00522648083623693,0,0,0,0,0,0.275261324041812,0,0,0.0226480836236934,0.00174216027874564,0.00174216027874564,0.00696864111498258,0,0.0139372822299652,0,0,0,0,0,0,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0,0,0,0,0.00348432055749129,0,0.0156794425087108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174216027874564,0,0,0,0,0.00174216027874564,0,0,0,0.00348432055749129,0,0,0,0,0,0,0,0.00174216027874564,0,0,0.0557491289198606,0.00522648083623693,0.0104529616724739,0,0.121951219512195,0.00522648083623693,0,0,0.0261324041811847,0,0,0,0,0,0,0.00174216027874564,0.00174216027874564,0.00174216027874564,0,0,0,7341,NA,NA
"7436",0,0,0,0.00694444444444444,0,0,0,0,0,0,0.0381944444444444,0,0,0.0190972222222222,0.352430555555556,0,0.00520833333333333,0,0,0,0,0,0.0677083333333333,0.0121527777777778,0,0,0,0.00347222222222222,0,0.234375,0,0,0.0243055555555556,0.00173611111111111,0,0.00173611111111111,0,0.0138888888888889,0,0,0,0.00173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173611111111111,0,0,0,0,0,0,0,0,0,0,0.0590277777777778,0.00347222222222222,0.00173611111111111,0,0.0954861111111111,0.00520833333333333,0.00173611111111111,0,0.0225694444444444,0,0,0,0,0,0,0,0,0.00520833333333333,0,0,0,7394,NA,NA
"7494",0,0,0,0.00199600798403194,0,0,0,0,0,0,0.0199600798403194,0,0,0.00399201596806387,0.277445109780439,0,0.00199600798403194,0.00199600798403194,0,0,0.00798403193612774,0,0.0499001996007984,0.0119760479041916,0,0,0.00199600798403194,0,0,0.343313373253493,0,0,0.0239520958083832,0.00199600798403194,0.00399201596806387,0.0259481037924152,0,0.0159680638722555,0.00199600798403194,0,0.00598802395209581,0,0,0,0,0,0,0.00199600798403194,0,0,0,0,0,0,0,0,0,0,0,0.00199600798403194,0,0.0279441117764471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399201596806387,0,0,0.0499001996007984,0.00798403193612774,0.0179640718562874,0.00199600798403194,0.063872255489022,0,0,0,0.0179640718562874,0,0,0,0,0,0,0,0,0.00199600798403194,0,0,0,7443.5,NA,NA
"7552",0,0,0,0.0119331742243437,0,0,0,0,0,0,0.0035799522673031,0,0,0.0035799522673031,0.451073985680191,0,0.0035799522673031,0,0,0,0,0,0.0310262529832936,0.00835322195704057,0,0.00238663484486874,0,0.00238663484486874,0,0.295942720763723,0,0,0.0107398568019093,0.00715990453460621,0.00119331742243437,0.0107398568019093,0.0035799522673031,0.0119331742243437,0,0,0,0.00238663484486874,0,0,0,0,0,0.00119331742243437,0,0,0,0,0,0,0,0,0,0,0,0.00119331742243437,0,0.0274463007159905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119331742243437,0,0,0,0,0,0.00119331742243437,0,0,0,0,0,0,0,0,0,0,0,0.00477326968973747,0,0,0,0,0,0,0,0.00238663484486874,0,0,0.0334128878281623,0.00119331742243437,0.0035799522673031,0,0.0501193317422434,0.00238663484486874,0,0,0.00715990453460621,0,0,0,0,0,0,0,0,0.00119331742243437,0,0,0,7493,NA,NA
"7611",0,0,0,0.00217864923747277,0,0,0,0,0,0,0.0065359477124183,0,0,0.00217864923747277,0.522875816993464,0,0.00217864923747277,0,0,0,0.00217864923747277,0,0.0392156862745098,0.0130718954248366,0,0,0,0.00217864923747277,0,0.209150326797386,0,0,0.0130718954248366,0.00435729847494553,0.00435729847494553,0.0108932461873638,0.00217864923747277,0.0196078431372549,0,0,0,0.00217864923747277,0,0,0,0,0,0.00217864923747277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413943355119826,0.00871459694989107,0.00871459694989107,0,0.0413943355119826,0.00217864923747277,0,0,0.0108932461873638,0,0,0,0,0,0,0,0,0.0065359477124183,0,0,0,7547.5,NA,NA
"7669",0,0,0,0,0,0,0,0,0,0,0.0021551724137931,0,0,0.0107758620689655,0.530172413793103,0,0,0,0,0,0,0,0.0646551724137931,0.00431034482758621,0,0,0,0,0,0.0689655172413793,0,0,0.0107758620689655,0.0021551724137931,0,0,0.0021551724137931,0.0323275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021551724137931,0,0.0711206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560344827586207,0.0258620689655172,0.00646551724137931,0,0.0862068965517241,0.00431034482758621,0,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0,7596,NA,NA
"7727",0,0,0,0,0,0,0,0,0,0,0.0150602409638554,0,0,0.0105421686746988,0.432228915662651,0,0,0,0,0,0,0,0.0753012048192771,0.0105421686746988,0,0,0,0.00301204819277108,0,0.0948795180722892,0,0,0.0105421686746988,0,0,0.00602409638554217,0.00150602409638554,0.0210843373493976,0,0,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016566265060241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301204819277108,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0,0.00150602409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106927710843373,0.00602409638554217,0.0120481927710843,0,0.131024096385542,0.00150602409638554,0.00150602409638554,0,0.0286144578313253,0,0,0,0,0,0,0.00150602409638554,0,0.00602409638554217,0,0,0,7646,NA,NA
"7785",0,0,0,0.00181488203266788,0,0,0,0,0,0,0.0199637023593466,0,0,0.0181488203266788,0.453720508166969,0,0,0,0,0,0.00181488203266788,0,0.107078039927405,0.00181488203266788,0,0,0,0,0,0.0798548094373866,0,0,0.0199637023593466,0,0,0,0.00362976406533575,0.0217785843920145,0,0,0,0.00181488203266788,0,0,0,0,0,0.00181488203266788,0,0,0,0.00181488203266788,0,0,0,0,0,0,0,0.00181488203266788,0,0.014519056261343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181488203266788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181488203266788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980036297640653,0.00544464609800363,0.0108892921960073,0,0.0907441016333938,0.00725952813067151,0,0,0.0217785843920145,0,0,0,0,0,0,0,0.00181488203266788,0.00907441016333938,0,0,0,7696.5,NA,NA
"7842",0,0,0,0,0,0,0,0,0,0,0.0264150943396226,0,0,0.00566037735849057,0.471698113207547,0,0,0,0,0,0.00188679245283019,0,0.0867924528301887,0.00566037735849057,0,0,0,0,0,0.0735849056603774,0,0,0.00943396226415094,0.00188679245283019,0.00188679245283019,0.00188679245283019,0,0.0283018867924528,0,0,0.00188679245283019,0.00566037735849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132075471698113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105660377358491,0.0113207547169811,0.0169811320754717,0.00377358490566038,0.10377358490566,0.00566037735849057,0,0,0.0132075471698113,0,0,0,0,0,0,0,0,0.00377358490566038,0,0,0,7748.5,NA,NA
